iter	RMSE
120	0.04569292936
121	0.0456064588
122	0.04556106871
123	0.04547286609
124	0.04540491947
125	0.04535128053
126	0.04532943497
127	0.04526529823
128	0.04517924856
129	0.04511763562
130	0.04505616787
131	0.04498452708
132	0.04492847126
133	0.04487850471
134	0.04484092878
135	0.04475966341
136	0.04462485526
137	0.04457813219
138	0.04453833524
139	0.04448329289
140	0.04443218608
141	0.04440735933
142	0.04430410644
143	0.04426139379
144	0.04414956567
145	0.04408769092
146	0.04407655403
147	0.04402548961
148	0.04396228852
149	0.04391312871
150	0.04384656282
151	0.04379272707
152	0.04374869041
153	0.04366840713
154	0.04358622049
155	0.04352657815
156	0.04348670799
157	0.04341113327
158	0.04336308332
159	0.04332331684
160	0.04326933866
161	0.04325049607
162	0.04320283465
163	0.04314493826
164	0.0430645329
165	0.04304464383
166	0.04303176105
167	0.04299096885
168	0.0429487708
169	0.04291493859
170	0.04286689682
171	0.04281408116
172	0.04276477287
173	0.04270049907
174	0.0426467269
175	0.04261277386
176	0.04258582017
177	0.04253549432
178	0.0425196594
179	0.04243510485
180	0.04237908923
181	0.04230513523
182	0.04226106393
183	0.0421931981
184	0.04213281973
185	0.04208345368
186	0.04205707805
187	0.04204891169
188	0.04200426431
189	0.04199606556
190	0.04195106289
191	0.04192212211
192	0.04186107938
193	0.0418081258
194	0.04173432767
195	0.04169237828
196	0.04168049974
197	0.04167249566
198	0.04159000571
199	0.04154983236
200	0.0414854081
201	0.04142699551
202	0.04141511903
203	0.04134658414
204	0.04133683319
205	0.04128270857
206	0.04123727916
207	0.04118744397
208	0.04113119548
209	0.04111247952
210	0.04109849323
211	0.04102459877
212	0.04095910791
213	0.04090734854
214	0.04089873314
215	0.04086363164
216	0.04080403502
217	0.0407458359
218	0.04071056552
219	0.04066109985
220	0.04061090692
221	0.04055866498
222	0.04055048398
223	0.04050378514
224	0.04047478162
225	0.04046626362
226	0.04041437304
227	0.04035863055
228	0.04032389659
229	0.0402917644
230	0.04023195092
231	0.04019282366
232	0.04015210152
233	0.04008211335
234	0.04003888093
235	0.04003181843
236	0.03997847314
237	0.03995126875
238	0.0399326718
239	0.03990376628
240	0.03986016349
241	0.03980737917
242	0.03975001937
243	0.03968635244
244	0.03964483419
245	0.0396013031
246	0.03959454878
247	0.03955179675
248	0.03954548794
249	0.03950192679
250	0.03948435599
251	0.03947796958
252	0.03947235154
253	0.0394559262
254	0.03940615392
255	0.03934481695
256	0.03932879751
257	0.03926797814
258	0.03921893341
259	0.03917233284
260	0.03912127387
261	0.03906657202
262	0.03900225175
263	0.03894473082
264	0.03890224926
265	0.03885546514
266	0.03881257583
267	0.03876365058
268	0.03871873367
269	0.0386748842
270	0.03862811044
271	0.0385877849
272	0.0385670883
273	0.03854228462
274	0.03849226931
275	0.03845052096
276	0.03840893123
277	0.0383453713
278	0.0383043952
279	0.03827422269
280	0.03824548478
281	0.0382391355
282	0.03821765482
283	0.03815673416
284	0.03811249271
285	0.03807816706
286	0.03803545902
287	0.03801066395
288	0.03797812404
289	0.03793980105
290	0.03790167564
291	0.03784560279
292	0.03780754773
293	0.03778336864
294	0.03772604
295	0.03768872718
296	0.03762413548
297	0.03758361378
298	0.03755833586
299	0.03751301577
300	0.03747428242
301	0.03745806035
302	0.03743663614
303	0.03739828312
304	0.03738703568
305	0.03735669822
306	0.03729247238
307	0.03725690564
308	0.03724073131
309	0.03720669285
310	0.03718393866
311	0.03717911992
312	0.03717426231
313	0.03713941778
314	0.0371062305
315	0.03705085633
316	0.03701880089
317	0.03699793457
318	0.03696492478
319	0.03695414198
320	0.03691899131
321	0.03688943933
322	0.03685338933
323	0.03683887149
324	0.03680843007
325	0.03677110628
326	0.03676047512
327	0.03673023014
328	0.03670104782
329	0.03666594595
330	0.03663415146
331	0.03659041771
332	0.03658231695
333	0.03652969284
334	0.03649655954
335	0.03645218624
336	0.03644816441
337	0.03644378051
338	0.03641533427
339	0.03636014113
340	0.03631633477
341	0.03630728898
342	0.03627537658
343	0.0362245983
344	0.03616542797
345	0.03612865434
346	0.03610451823
347	0.03606386991
348	0.0360261869
349	0.03597550536
350	0.03593912311
351	0.03590909989
352	0.03588867051
353	0.03585237175
354	0.03582222368
355	0.03579735012
356	0.03572537711
357	0.03566923019
358	0.035633109
359	0.03558378992
360	0.03554966231
361	0.03553326432
362	0.03551647763
363	0.03546902688
364	0.03542302148
365	0.03540569781
366	0.03537672996
367	0.03534451654
368	0.03529889179
369	0.03527757458
370	0.03524129996
371	0.03522561374
372	0.03520155298
373	0.03517155346
374	0.03512286621
375	0.03509181194
376	0.03503370518
377	0.03500458344
378	0.03497860445
379	0.03494727415
380	0.03490785688
381	0.03488340961
382	0.03483936486
383	0.03478654758
384	0.03473852516
385	0.03470282723
386	0.03466151489
387	0.0346409424
388	0.03461643229
389	0.034570338
390	0.03455839677
391	0.03450268642
392	0.0344621595
393	0.03445897039
394	0.03442872586
395	0.03441773721
396	0.03440651082
397	0.03438678512
398	0.03435804291
399	0.03432787831
400	0.03430651519
401	0.03427842014
402	0.03424591734
403	0.03421976019
404	0.03418494549
405	0.03414048339
406	0.03413773119
407	0.03410651716
408	0.0340688935
409	0.03401287429
410	0.03399681239
411	0.03395984725
412	0.03395295092
413	0.03391627296
414	0.03387922022
415	0.03385059673
416	0.03384796431
417	0.03382041114
418	0.03378687054
419	0.03377178183
420	0.03375594429
421	0.03371412218
422	0.03368071634
423	0.03362927645
424	0.03359128821
425	0.03356727151
426	0.03353674367
427	0.0335081592
428	0.03346802064
429	0.03342936254
430	0.03339882736
431	0.03337694344
432	0.03336490123
433	0.03336263289
434	0.03332604493
435	0.03328612277
436	0.03328391427
437	0.03324944651
438	0.03320679727
439	0.03319096181
440	0.03317357101
441	0.03313413492
442	0.03310741289
443	0.03307985928
444	0.03303652298
445	0.03301197061
446	0.03296300497
447	0.03294711787
448	0.03293238024
449	0.03289876238
450	0.03287018759
451	0.03284984641
452	0.03283356021
453	0.03279266063
454	0.03274523302
455	0.03271565967
456	0.03265917267
457	0.03264220135
458	0.03261579232
459	0.03257451896
460	0.03254955426
461	0.03254758727
462	0.03249770195
463	0.03248629705
464	0.0324402797
465	0.03241747104
466	0.03237622373
467	0.032356675
468	0.03234007178
469	0.03231728469
470	0.03228681489
471	0.03226868719
472	0.03223326934
473	0.03221798186
474	0.03221618799
475	0.03216964906
476	0.03215616459
477	0.03211480221
478	0.03211300452
479	0.03207998709
480	0.03205399686
481	0.03202869077
482	0.03198384586
483	0.03194520294
484	0.03193217647
485	0.03189340022
486	0.03187261289
487	0.03185844322
488	0.03181320273
489	0.03179424189
490	0.03177028399
491	0.03174317703
492	0.03173225464
493	0.03171083827
494	0.03167873492
495	0.03166441028
496	0.03163744022
497	0.03160255173
498	0.03156563246
499	0.03155131549
500	0.03150254098
501	0.03147246396
502	0.03143792612
503	0.0314165673
504	0.03140849045
505	0.03138191268
506	0.03138005925
507	0.03136515356
508	0.03136337915
509	0.03133690304
510	0.0313351967
511	0.0313229863
512	0.03130640024
513	0.03126426571
514	0.03122585236
515	0.03119080572
516	0.03118923825
517	0.03116954803
518	0.03113484059
519	0.03110591866
520	0.0310560347
521	0.03102839255
522	0.03099418116
523	0.03097128719
524	0.03095015707
525	0.03093636133
526	0.03091943914
527	0.03089066377
528	0.03087821914
529	0.03085069319
530	0.0308299263
531	0.03079827112
532	0.03077053243
533	0.03075400259
534	0.03073121231
535	0.03069541587
536	0.03067457097
537	0.03066186803
538	0.0306132624
539	0.03060830374
540	0.03058557452
541	0.03054773764
542	0.03051047544
543	0.03048216131
544	0.03045765926
545	0.03044895119
546	0.0304247329
547	0.03041544687
548	0.0303889503
549	0.03038261849
550	0.03034896841
551	0.03032731349
552	0.03030260921
553	0.03028146466
554	0.03027380743
555	0.0302534092
556	0.03021337477
557	0.03017699338
558	0.03014541429
559	0.03013718204
560	0.03010390956
561	0.03006711433
562	0.03005823436
563	0.03001858878
564	0.02999556622
565	0.02998813164
566	0.02995866103
567	0.02993539445
568	0.02990721506
569	0.02989203932
570	0.02986122072
571	0.02985163783
572	0.029844347
573	0.02981973961
574	0.02977944798
575	0.02976742499
576	0.02973678194
577	0.02970657397
578	0.02966856376
579	0.02965969277
580	0.02963199811
581	0.0296106001
582	0.02959263207
583	0.02957463212
584	0.02954231497
585	0.02952828032
586	0.02949988375
587	0.02947330203
588	0.02945508516
589	0.02942989624
590	0.02941573616
591	0.02939286138
592	0.02937130668
593	0.02936216161
594	0.02933405148
595	0.02931973732
596	0.02930670335
597	0.02927405453
598	0.02925314741
599	0.02924080835
600	0.0292261618
601	0.02920012708
602	0.02918594236
603	0.02915797194
604	0.02912974329
605	0.02911619118
606	0.02909669659
607	0.02906272368
608	0.02904258046
609	0.02900947993
610	0.02898179958
611	0.02896059933
612	0.02894988482
613	0.02892396851
614	0.02891456497
615	0.02888474469
616	0.02885553279
617	0.02881484822
618	0.02880166185
619	0.02877204569
620	0.02875413506
621	0.0287406323
622	0.02872362687
623	0.0287026279
624	0.02867197022
625	0.02863336021
626	0.02862329829
627	0.02860702981
628	0.02857576139
629	0.02855420035
630	0.02853072862
631	0.02850373931
632	0.02848039783
633	0.02846936656
634	0.02845877687
635	0.02844164238
636	0.0284167482
637	0.02840789642
638	0.0283707782
639	0.02833281316
640	0.02832459967
641	0.02830713374
642	0.02828886699
643	0.02828307962
644	0.02824785046
645	0.0282436242
646	0.02823773758
647	0.0282315813
648	0.02822040318
649	0.02820081767
650	0.02816625421
651	0.02813099
652	0.0281096826
653	0.02808650373
654	0.02805685898
655	0.02804267113
656	0.0280256544
657	0.02799852529
658	0.02797519072
659	0.0279475458
660	0.02790831858
661	0.02789621615
662	0.02787942076
663	0.02785791817
664	0.02783434111
665	0.02781185551
666	0.0277792565
667	0.0277678669
668	0.02774283086
669	0.02772687834
670	0.02772157459
671	0.02769404434
672	0.02768835512
673	0.027666873
674	0.02764543047
675	0.02761870839
676	0.02760391826
677	0.02757314999
678	0.02754222019
679	0.02752721878
680	0.02751426181
681	0.02749263436
682	0.0274703916
683	0.02745925745
684	0.02743304658
685	0.02741295807
686	0.02739357378
687	0.02737931923
688	0.02735769538
689	0.0273224083
690	0.02729672377
691	0.02729031119
692	0.02728242448
693	0.02727653276
694	0.02727548604
695	0.02725661804
696	0.02723238903
697	0.02722225708
698	0.02719816223
699	0.02716490805
700	0.02713408996
701	0.0271091815
702	0.02708992495
703	0.02707876121
704	0.02704983435
705	0.02702902856
706	0.02700541444
707	0.02697379091
708	0.02693944785
709	0.02690980291
710	0.02688780955
711	0.02686831326
712	0.02683825185
713	0.02682455063
714	0.02679044191
715	0.02677897659
716	0.02674563223
717	0.02672618801
718	0.02671527954
719	0.02669633944
720	0.02668399453
721	0.02665618113
722	0.02664939611
723	0.02662336197
724	0.02660613536
725	0.02658390347
726	0.02656755348
727	0.02654083142
728	0.0265209285
729	0.02650252866
730	0.02648327933
731	0.02646069042
732	0.02644959712
733	0.02643891586
734	0.02641643826
735	0.02640596786
736	0.02638977803
737	0.02637141503
738	0.02633522522
739	0.02632227925
740	0.0263119823
741	0.02629488661
742	0.02627548843
743	0.02626482235
744	0.02624028976
745	0.02621793828
746	0.02619288233
747	0.02618265633
748	0.02616577895
749	0.02614157682
750	0.02612551323
751	0.02611182193
752	0.02609897649
753	0.02609228221
754	0.0260699589
755	0.02605761197
756	0.0260342948
757	0.02601277662
758	0.02599988712
759	0.02598194446
760	0.02596485214
761	0.02594598837
762	0.02593787538
763	0.02593056608
764	0.02591194649
765	0.02588908618
766	0.02586508116
767	0.02584136479
768	0.02583227343
769	0.02580396771
770	0.02579533824
771	0.02578220127
772	0.02576428444
773	0.02573127514
774	0.02571460284
775	0.02569578241
776	0.02568331743
777	0.02567118995
778	0.02565685467
779	0.02564078561
780	0.02563076578
781	0.02560058962
782	0.0255940076
783	0.02557055007
784	0.02555685105
785	0.02554726528
786	0.0255213265
787	0.02550791759
788	0.02549172106
789	0.02547164535
790	0.02546472709
791	0.02545138438
792	0.02544004218
793	0.0254232412
794	0.02540357715
795	0.02538352286
796	0.02536409728
797	0.02534937236
798	0.02533914064
799	0.02533266553
800	0.02530874271
801	0.02529774264
802	0.0252777069
803	0.02526634675
804	0.0252616714
805	0.0252470465
806	0.02523229839
807	0.02521470966
808	0.02519877193
809	0.02517560583
810	0.02515842282
811	0.02514076749
812	0.0251260696
813	0.02511221585
814	0.02509189175
815	0.02506816854
816	0.02504473129
817	0.02502056014
818	0.02500746791
819	0.02499441178
820	0.024962193
821	0.02494225169
822	0.02493002767
823	0.02491126247
824	0.02490113397
825	0.02489577757
826	0.02487412805
827	0.02486978316
828	0.02483940268
829	0.02482956282
830	0.02482158008
831	0.02480116164
832	0.02478832255
833	0.02477130676
834	0.02475250585
835	0.0247389882
836	0.0247129923
837	0.02469917658
838	0.02468559873
839	0.0246661539
840	0.02464616212
841	0.02462613417
842	0.02462107778
843	0.02460534192
844	0.02458661151
845	0.02456746784
846	0.02454435948
847	0.02452020136
848	0.02450555468
849	0.02449152844
850	0.02447839498
851	0.02446600997
852	0.02445741527
853	0.02443552109
854	0.02442751964
855	0.02440752504
856	0.02439332152
857	0.02438468121
858	0.02437216749
859	0.02435828713
860	0.02434602742
861	0.02433169094
862	0.02431550024
863	0.02430494997
864	0.0242831492
865	0.02425735319
866	0.02424008683
867	0.02423273623
868	0.02421983796
869	0.02420921137
870	0.02419359713
871	0.02418636297
872	0.02417998059
873	0.02417148817
874	0.02415387887
875	0.02414006835
876	0.02412909072
877	0.02411805025
878	0.02409799549
879	0.024091542
880	0.02406348441
881	0.02405843675
882	0.02403346739
883	0.02400664189
884	0.02399077012
885	0.0239672947
886	0.02394272964
887	0.02392145036
888	0.02390938137
889	0.02390107493
890	0.02388811045
891	0.02386820193
892	0.02385626046
893	0.02383397364
894	0.02381778929
895	0.02380289984
896	0.02379008097
897	0.02378452864
898	0.02376596994
899	0.02375583046
900	0.02373879185
901	0.02372423772
902	0.02370719736
903	0.0236983565
904	0.02369222694
905	0.02368279358
906	0.02366918183
907	0.0236579506
908	0.02364928246
909	0.02363715047
910	0.02363086948
911	0.02361991233
912	0.02360765777
913	0.02358472078
914	0.02356925486
915	0.02354904455
916	0.02352879666
917	0.02351054187
918	0.02349630795
919	0.02348122611
920	0.02346438711
921	0.02344551349
922	0.02342518273
923	0.02341533183
924	0.02340464461
925	0.02338704523
926	0.02336574229
927	0.02334399137
928	0.02333269325
929	0.02331555817
930	0.02329825835
931	0.02328586208
932	0.02326528792
933	0.02324737245
934	0.02323968643
935	0.02321913322
936	0.02320974862
937	0.02319101301
938	0.02317922697
939	0.02316333695
940	0.02315060187
941	0.02313359354
942	0.0231245532
943	0.02311165742
944	0.02309378997
945	0.02307861274
946	0.02306033256
947	0.02305233374
948	0.02303595037
949	0.02302775888
950	0.02300652959
951	0.02299221248
952	0.02297689246
953	0.02296408463
954	0.02294363087
955	0.02291504377
956	0.02289287115
957	0.02288488472
958	0.0228740567
959	0.02286562644
960	0.02285548217
961	0.02284389022
962	0.02283309069
963	0.02281427239
964	0.02280955689
965	0.02280103919
966	0.02279003065
967	0.02277070621
968	0.02275679557
969	0.02273074911
970	0.02271717653
971	0.0227016169
972	0.02269294462
973	0.02268650738
974	0.0226690131
975	0.02265191218
976	0.02263410993
977	0.02261597457
978	0.02259656592
979	0.02258747665
980	0.02257885838
981	0.02256650615
982	0.02255813128
983	0.02254408759
984	0.02252877507
985	0.02251312465
986	0.02250701598
987	0.02249642986
988	0.02248706008
989	0.02247687603
990	0.02246228009
991	0.0224500327
992	0.02243064938
993	0.02241875472
994	0.02240201659
995	0.02239561761
996	0.02239513112
997	0.02238555719
998	0.02236988387
999	0.0223441354
